Population,Sample,LPu15,LPu23,LPu24,LPu25_12,LPu28,MS4,LPu03,LPu09,LPh1,LPh2,LPh3,LPh4,LPh5,LPh6,LPh7,x,y
40,MOH.15,175,297,239,185,287,238,187,443,250,158,101,208,138,137,147,-7.702629723,-11.66704558
40,MOH.16,177,297,239,236,307,238,187,182,246,167,101,223,138,137,147,-11.16673134,-13.66704558
40,MOH.18,177,297,239,198,307,194,187,191,227,165,101,214,148,140,160,17.01290474,5.071750275
40,MOH.20,181,295,239,187,315,238,187,182,248,165,101,218,141,137,163,17.27271237,4.921750275
40,MOH.21,185,297,239,218,287,238,187,182,225,165,101,214,138,137,154,18.13873777,4.421750275
40,MOH.22,185,297,239,218,287,238,187,182,225,165,101,214,138,137,154,20.13873777,7.88585189
40,MOH.23,177,295,239,230,285,238,187,191,229,167,101,218,141,137,147,25.50104887,3.386338623
40,MOH.24,181,295,239,214,285,238,187,191,211,165,101,218,138,137,157,26.19564158,7.325569635
40,MOH.25,179,297,239,220,287,238,187,182,225,161,101,222,138,127,147,34.07410361,5.936384213
40,MOH.26,181,297,239,198,283,238,187,182,244,167,101,225,138,137,147,40.20245915,11.07868509
40,MOH.27,177,297,239,266,315,238,187,182,235,165,101,223,138,137,154,48.08092117,9.68949967
40,MOH.28,175,297,239,185,287,238,187,452,250,158,101,208,138,137,147,61.10367671,-1.237889695
40,MOH.29,183,297,239,187,307,194,187,182,219,165,101,214,138,137,157,59.54084311,7.625380082
40,MOH.30,181,295,239,236,315,194,187,182,248,165,101,218,141,137,163,58.84802279,8.025380082
41,NA1.01,153,297,239,219,317,238,187,173,219,165,102,202,146,121,150,0,0
41,NA1.02,153,295,229,224,322,238,185,182,219,158,102,204,155,121,150,0,5
41,NA1.03a,185,312,239,234,270,238,187,209,219,157,102,202,152,127,150,-115.7017697,142.8879998
41,NA1.04a,185,312,239,232,270,238,187,209,219,157,102,189,161,121,150,-116.987345,141.3559109
41,NA1.05a,163,297,229,255,305,238,187,173,221,165,102,204,155,121,150,-170.610456,96.3607782
41,NA1.06,163,297,229,255,305,238,187,173,221,165,102,204,155,121,150,-170.9934782,96.03938439
41,NA1.07a,185,312,239,232,270,238,187,209,219,157,102,189,161,121,150,-170.9934782,94.03938439
41,NA1.08,163,297,229,255,305,238,187,173,221,165,102,204,155,121,150,-170.2934782,94.03938439
41,NA1.09a,165,312,239,240,276,184,187,209,221,165,102,204,157,121,150,-170.2934782,92.03938439
41,NA1.10,163,297,229,257,305,238,187,173,221,165,102,204,155,121,150,-170.2934782,93.03938439
41,NA1.11,153,297,239,286,328,238,185,182,219,165,102,202,157,121,150,-168.7934782,93.03938439
41,NA1.12a,185,312,239,232,270,238,187,209,219,157,102,189,161,121,150,-166.4953449,91.11102156
41,NA1.13a,185,312,239,232,270,238,187,209,219,157,102,189,161,121,150,-161.8990782,94.96774722
41,NA1.14a,163,297,229,255,305,238,187,173,221,165,102,204,155,121,150,-170.5593323,89.96774722
41,NA1.15a,185,312,239,234,270,238,187,209,219,157,102,202,152,127,150,-170.5593323,86.96774722
41,NA1.16a,185,312,239,234,270,238,187,209,219,157,102,202,152,127,150,-170.5593323,84.96774722
41,NA1.17a,163,297,229,226,297,238,187,281,219,157,102,202,155,121,154,-166.5593323,84.96774722
41,NA1.18a,185,312,239,234,270,238,187,209,219,157,102,202,152,127,143,-166.5593323,80.96774722
41,NA1.19a,185,312,239,234,270,238,187,209,219,157,102,202,152,127,143,-166.5593323,81.26774722
41,NA1.20a,163,297,229,255,305,238,187,173,221,165,102,204,155,121,150,-166.5593323,80.26774722
41,NA1.21,153,312,239,230,287,238,185,209,221,157,102,202,146,127,150,-168.5289478,79.92045087
41,NA1.22,153,297,229,230,287,238,187,182,221,165,102,206,146,121,154,-168.5289478,77.92045087
41,NA1.23,153,297,229,230,287,238,187,182,221,165,102,206,146,121,154,-167.8861601,77.15440642
41,NA1.24,153,297,229,230,287,238,187,182,221,165,102,206,146,121,154,-168.3861601,77.15440642
41,NA1.25,153,297,229,230,287,238,187,182,221,165,102,206,146,121,154,-170.2655454,77.83844671
41,NA1.26,185,312,239,234,270,238,187,209,219,157,102,202,152,127,143,-170.2655454,72.83844671
41,NA1.27,153,295,229,224,322,238,185,182,219,158,102,204,155,121,150,-170.2655454,70.83844671
41,NA1.28a,153,297,229,230,287,238,187,182,221,165,102,206,146,121,154,-170.2655454,69.83844671
41,NA1.29,153,297,229,230,287,238,187,182,221,165,102,206,146,121,150,-182.2655454,69.83844671
41,NA1.30,163,312,239,250,274,238,187,209,219,157,102,204,157,127,150,-182.2655454,44.83844671
41,NA1.31a,185,312,239,232,270,238,187,209,219,157,102,189,161,121,150,-194.2655454,44.83844671
42,NSA.02a,171,312,239,186,272,238,189,200,211,167,318,185,146,137,173,-25,-4.59E-15
42,NSA.04a,161,312,239,238,272,238,187,182,237,158,99,247,165,118,176,313.2893435,273.1272516
42,NSA0.8a,171,312,239,238,272,238,189,182,244,158,97,176,146,127,157,323.2893435,287.1272516
42,NSA.09a,171,312,239,248,272,238,189,416,246,158,99,247,165,118,173,323.2893435,327.1272516
42,NSA.14a,175,312,239,260,270,238,189,182,229,158,97,189,146,137,147,332.9703301,1076.045555
42,NSA.15a,161,312,239,226,270,238,187,182,240,161,97,178,148,144,182,332.9703301,1146.045555
42,NSA.16a,175,312,239,240,270,204,189,182,231,161,104,168,173,147,185,307.9703301,1146.045555
42,NSA.17a,171,312,239,232,274,238,189,524,246,158,97,189,146,144,154,307.9703301,1446.045555
42,NSA.19a,171,312,239,232,274,238,189,515,252,158,97,189,146,144,154,310.9703301,1446.045555
42,NSA.20a,157,312,239,242,270,238,189,182,237,158,99,241,157,118,173,313.9703301,1446.045555
42,NSA.21a,171,312,239,238,270,238,187,182,244,161,97,178,148,144,176,313.9703301,1447.045555
42,NSA.22a,171,312,239,232,274,238,189,524,246,158,97,189,146,144,154,313.9703301,1446.045555
42,NSA.24a,171,312,239,232,274,238,189,515,246,158,97,189,146,144,154,317.4344317,1444.045555
42,NSA.26a,171,312,239,232,274,238,189,515,252,158,97,189,146,144,154,320.0325079,1441.545555
42,NSA.27a,173,312,239,216,272,238,189,200,240,158,99,235,165,118,176,319.0325079,1441.545555
42,NSA.28a,171,312,239,232,274,238,189,515,246,158,97,189,146,144,154,319.0325079,1448.545555
42,NSA.29a,161,312,239,226,272,238,189,182,248,161,97,187,150,137,179,319.0325079,1449.545555
43,PO.14,157,312,239,230,270,218,187,209,219,157,102,212,173,121,150,0,0
43,PO.24,163,312,239,238,270,184,187,191,229,157,102,206,155,121,210,99.35356155,-247.5593999
43,PO.25,157,312,239,230,270,218,187,209,219,157,102,212,175,121,150,117.3798942,-277.5602554
43,PO.27,167,312,239,226,270,184,187,209,229,157,104,206,159,121,204,152.4671695,-331.6700314
43,PO.32c,163,312,239,239,270,233,187,209,231,157,102,197,157,118,204,229.8788759,-429.0201446
43,PO.33,167,312,239,226,270,184,187,209,229,157,104,206,157,121,204,238.1760954,-438.2351405
43,PO.34,157,312,239,230,270,218,187,209,219,157,102,212,175,121,150,251.0318476,-453.5560293
43,PO.36,157,312,239,230,270,218,187,209,219,157,102,212,175,121,150,282.880344,-487.0080792
43,PO.37,163,312,239,238,270,184,187,182,231,157,102,208,155,121,204,302.0314551,-503.0777695
43,PO.38,157,312,239,230,270,218,187,209,219,157,102,212,175,121,150,323.6116491,-523.9175206
43,PO.39a,167,312,239,226,270,184,187,209,229,157,104,206,159,121,204,338.6261202,-536.5161577
43,PO.39b,163,312,239,238,270,184,187,182,231,157,102,208,155,121,204,338.6261202,-536.5161577
43,PO.41,163,312,239,222,270,184,187,182,231,157,102,208,155,121,204,365.347734,-556.6699506
43,PO.44,157,312,239,230,270,218,187,209,219,157,102,212,175,121,150,394.7105946,-569.8890865
43,PO.45,163,312,239,239,270,233,187,209,233,157,102,197,157,118,204,403.825613,-573.2066819
43,PO.63b,157,312,239,230,270,218,187,209,219,157,102,212,178,121,150,557.8283808,-887.5771167
43,PO.63e,157,312,239,230,270,218,187,209,219,157,102,214,173,121,150,557.8283808,-887.5771167
43,PO.64b,167,312,239,226,270,184,187,209,229,157,104,206,157,121,204,501.4468235,-908.0983253
43,PO.64d,163,301,239,222,270,233,189,209,240,157,102,220,155,121,201,501.4468235,-908.0983253
43,PO.64e,157,312,239,186,272,233,187,200,229,157,104,210,155,121,207,501.4468235,-908.0983253
44,PO2.01a,181,297,239,226,319,238,185,182,229,157,102,206,155,121,207,0,0
44,PO2.03,157,312,239,232,270,184,187,209,231,157,102,206,155,121,195,0,6
44,PO2.05a,163,297,239,230,313,184,185,227,231,157,102,210,155,121,207,4.330127019,8.5
44,PO2.06c,163,312,239,230,270,184,187,470,231,157,104,208,155,121,195,13.33012702,8.5
44,PO2.07a,163,312,239,220,270,184,187,479,203,150,102,162,155,121,150,13.33012702,24.5
44,PO2.11a,163,312,239,220,270,184,187,479,203,150,102,162,155,121,150,13.33012702,31.5
44,PO2.13,157,312,239,228,270,184,187,191,229,157,102,208,155,121,204,15.33012702,34.5
44,PO2.14a,163,312,239,246,270,184,187,470,231,157,102,208,155,121,189,19.33012702,34.5
44,PO2.15a,157,312,239,228,270,184,187,191,229,157,102,208,155,121,195,19.33012702,38.5
44,PO2.16a,163,297,239,249,301,238,187,236,229,157,102,208,159,121,222,19.33012702,48.5
44,PO2.17,163,297,239,249,301,238,187,236,229,157,102,208,159,121,222,19.33012702,56.5
44,PO2.18,163,297,239,230,313,184,185,227,231,157,102,210,157,121,204,23.33012702,56.5
44,PO2.20a,163,312,239,220,270,184,187,479,203,150,102,162,155,121,150,23.33012702,65.5
44,PO2.22a,163,312,239,226,270,233,187,182,229,157,102,212,155,121,204,23.33012702,77.5
44,PO2.23b,163,297,239,249,301,238,187,236,229,157,102,208,159,121,222,38.33012702,77.5
44,PO2.25,167,312,239,249,270,184,187,461,231,157,104,208,155,121,204,48.33012702,42.5
44,PO2.27,163,312,239,220,270,184,187,479,203,150,102,162,155,121,150,48.33012702,34.5
44,PO2.28,163,297,239,249,301,238,187,236,229,157,102,208,159,121,222,48.33012702,30.5
44,PO2.29,163,312,239,220,270,184,187,479,203,150,102,162,155,121,150,48.33012702,26.5
44,PO2.30,163,312,239,228,270,238,189,209,221,157,102,206,169,121,150,48.33012702,22.5
44,PO2.32,173,312,239,226,270,184,187,200,229,157,102,206,155,121,204,48.33012702,14.5
45,PO7.02a,177,312,239,230,270,238,187,416,229,165,102,202,161,121,150,0,0
45,PO7.02b,177,312,239,230,270,238,187,416,229,165,102,202,161,121,150,0,0
45,PO7.02c,163,312,239,243,270,184,187,209,231,157,102,202,157,121,195,0,0
45,PO7.03a,163,312,239,243,270,184,187,209,231,157,101,202,157,121,195,1.59E-15,-13
45,PO7.03b,157,312,239,218,270,184,187,209,227,157,101,202,161,121,198,1.59E-15,-13
45,PO7.03c,161,297,239,228,311,238,187,209,219,157,102,206,165,121,150,1.59E-15,-13
45,PO7.04a,173,312,239,200,270,238,187,182,227,157,102,206,161,121,150,1.481647627,-29.93530987
45,PO7.04b,157,312,239,218,270,184,187,209,227,157,102,202,161,121,198,1.481647627,-29.93530987
45,PO7.05b,181,297,239,238,326,238,187,209,219,155,94,182,143,130,140,1.481647627,-41.93530987
45,PO7.06a,181,297,239,238,326,238,187,209,219,155,94,182,143,130,140,1.481647627,-56.93530987
45,PO7.06b,181,297,239,247,311,238,185,209,219,157,94,204,141,133,140,1.481647627,-56.93530987
45,PO7.07a,179,297,239,238,322,238,187,182,223,152,102,220,143,140,154,-11.51835237,-56.93530987
45,PO7.07b,179,297,239,238,322,238,187,182,223,152,102,220,143,140,154,-11.51835237,-56.93530987
45,PO7.07c,163,312,239,243,270,184,187,209,231,157,102,202,157,121,195,-11.51835237,-56.93530987
45,PO7.08a,173,312,239,236,270,184,189,443,221,158,102,202,165,121,150,-11.51835237,-71.93530987
45,PO7.08b,173,312,239,236,270,184,189,443,221,158,102,202,167,121,150,-11.51835237,-71.93530987
45,PO7.08c,157,312,239,226,270,233,187,209,221,157,102,202,163,121,150,-11.51835237,-71.93530987
45,PO7.09a,157,312,239,226,270,233,187,209,221,157,102,202,163,121,150,3.481647627,-71.93530987
45,PO7.09b,157,312,239,286,270,243,187,209,221,168,102,202,165,108,130,3.481647627,-71.93530987
45,PO7.10a,157,312,239,230,270,233,187,182,227,157,102,204,161,121,150,12.48164763,-71.93530987
45,PO7.10b,181,297,239,238,326,238,187,209,219,155,94,182,143,130,140,12.48164763,-71.93530987
45,PO7.10c,179,299,239,241,311,238,189,209,219,155,94,208,141,133,140,12.48164763,-71.93530987
45,PO7.11b,157,312,239,218,270,184,187,209,227,157,102,202,161,121,198,12.48164763,-79.93530987
45,PO7.12a,193,312,239,258,270,184,187,182,221,155,102,206,155,121,130,-3.518352373,-79.93530987
45,PO7.12b,173,312,239,256,270,233,187,452,227,157,102,202,165,121,157,-3.518352373,-79.93530987
45,PO7.12c,177,312,239,230,270,238,187,416,229,165,102,202,161,121,150,-3.518352373,-79.93530987
45,PO7.13a,157,312,239,226,270,233,187,209,221,157,102,202,163,121,150,-15.51835237,-79.93530987
45,PO7.13b,167,312,239,226,270,184,187,425,219,157,102,204,167,121,150,-15.51835237,-79.93530987
45,PO7.13d,167,312,239,226,270,184,187,425,219,157,102,204,165,121,150,-15.51835237,-79.93530987
45,PO7.13e,163,312,239,252,270,233,187,218,221,155,102,195,159,121,147,-15.51835237,-79.93530987
45,PO7.13f,163,312,239,232,270,184,189,182,219,157,102,202,165,121,150,-15.51835237,-79.93530987
45,PO7.14a,157,312,239,226,270,233,187,209,221,157,102,202,165,121,150,-15.51835237,-66.93530987
45,PO7.14c,173,312,239,228,270,238,187,209,223,165,102,164,157,121,154,-15.51835237,-66.93530987
45,PO7.16a,173,312,239,228,270,184,189,209,231,157,102,202,163,121,150,-15.51835237,-41.93530987
45,PO7.16b,163,312,239,228,270,184,187,200,233,157,102,204,155,121,201,-15.51835237,-41.93530987
45,PO7.16c,181,297,239,245,317,238,187,182,229,157,102,204,143,121,185,-15.51835237,-41.93530987
45,PO7.17a,181,299,239,342,315,238,189,191,219,167,102,206,157,121,143,-15.51835237,-29.93530987
45,PO7.17b,181,299,239,327,315,238,189,191,219,167,102,206,157,121,143,-15.51835237,-29.93530987
45,PO7.18a,181,299,239,333,317,238,189,191,219,167,102,206,157,121,143,-15.51835237,-17.93530987
45,PO7.18b,163,312,239,228,270,184,187,452,223,165,102,204,157,121,154,-15.51835237,-17.93530987
45,PO7.18c,163,297,239,241,291,238,185,209,231,165,102,202,161,121,150,-15.51835237,-17.93530987
45,PO7.19a,173,312,239,200,270,238,187,182,227,157,102,206,161,121,150,-15.51835237,-3.935309868
45,PO7.19b,179,312,239,228,270,238,187,200,227,157,102,204,155,121,150,-15.51835237,-3.935309868
45,PO7.20b,193,312,239,258,270,184,187,182,221,155,102,206,155,121,130,-15.51835237,6.064690132
45,PO7.20c,163,312,221,228,270,184,187,209,221,155,102,206,159,121,147,-15.51835237,6.064690132
45,PO7.21a,177,312,239,228,270,238,187,416,229,165,102,202,161,121,150,-15.51835237,20.06469013
45,PO7.21c,163,312,239,228,270,184,187,200,233,157,102,204,155,121,201,-15.51835237,20.06469013
45,PO7.22a,153,312,239,244,270,184,187,209,219,157,104,202,165,121,150,-15.51835237,31.06469013
45,PO7.22b,193,295,239,286,324,238,185,182,221,155,90,202,157,121,150,-15.51835237,31.06469013
45,PO7.22c,193,295,239,286,324,238,185,182,221,155,90,202,157,121,150,-15.51835237,31.06469013
45,PO7.23a,163,312,239,236,270,184,187,209,221,157,102,202,165,121,150,-15.51835237,42.06469013
45,PO7.23b,193,312,239,238,270,184,187,182,221,155,102,206,155,121,130,-15.51835237,42.06469013
45,PO7.23c,157,312,239,218,270,184,187,209,227,157,102,202,161,121,198,-15.51835237,42.06469013
45,PO7.24a,181,297,239,245,317,238,187,182,229,157,102,204,157,121,198,-21.9888285,66.21283579
45,PO7.24b,163,312,239,242,270,184,187,182,231,165,102,202,161,121,150,-21.9888285,66.21283579
45,PO7.24c,163,312,239,242,270,184,191,524,219,157,102,202,163,121,150,-21.9888285,66.21283579
45,PO7.25a,163,297,239,226,270,184,187,182,231,157,102,202,157,121,195,-21.9888285,93.21283579
45,PO7.25c,157,312,239,226,270,233,187,209,221,157,102,202,165,121,150,-21.9888285,93.21283579
45,PO7.25d,157,312,239,226,270,233,187,209,221,157,102,202,163,121,150,-21.9888285,93.21283579
45,PO7.26b,181,312,239,218,270,233,187,209,219,157,104,202,169,121,150,-49.9888285,93.21283579
45,PO7.27a,163,312,239,228,270,184,187,452,223,165,102,204,157,121,154,-59.9888285,93.21283579
45,PO7.27c,163,312,239,228,270,184,187,452,223,165,102,204,157,121,154,-59.9888285,93.21283579
45,PO7.29a,193,312,239,256,270,184,187,182,221,155,102,206,155,121,130,-59.9888285,140.2128358
45,PO7.29c,163,314,239,222,270,184,187,263,233,157,102,202,157,121,198,-59.9888285,140.2128358
45,PO7.30b,179,299,239,241,311,238,189,209,219,155,94,208,141,133,140,-59.9888285,154.2128358
45,PO7.30c,157,312,239,238,270,233,189,200,217,152,102,202,161,121,150,-59.9888285,154.2128358
46,RBE.01a,185,312,239,226,270,238,187,497,219,165,102,204,155,121,150,0,0
46,RBE.01b,185,312,239,226,270,238,187,452,219,165,102,204,155,121,150,0,0
46,RBE.01c,185,312,239,226,270,238,187,497,219,165,102,204,155,121,150,0,0
46,RBE.03a,163,312,241,218,274,184,187,209,203,157,102,202,159,127,150,4.224460098,-38.96116019
46,RBE.03b,187,312,241,226,270,184,189,650,229,165,102,197,150,121,150,4.224460098,-38.96116019
46,RBE.03c,163,312,241,218,274,184,187,209,203,157,102,202,159,127,150,4.224460098,-38.96116019
46,RBE.04a,187,312,239,218,274,238,187,452,219,165,102,204,157,121,147,-33.49638222,-33.18836426
46,RBE.04b,173,312,239,232,270,184,187,182,223,157,102,202,155,127,150,-33.49638222,-33.18836426
46,RBE.05a,157,312,239,228,270,184,187,209,221,165,102,197,161,121,198,-71.14462957,-14.43646399
46,RBE.05b,157,312,239,228,270,184,187,209,221,165,102,197,161,121,198,-71.14462957,-14.43646399
46,RBE.05c,157,312,239,228,270,184,187,209,221,165,102,197,161,121,198,-71.14462957,-14.43646399
46,RBE.06a,187,312,239,238,270,184,189,614,219,157,102,197,155,127,198,-71.14462957,-14.43646399
46,RBE.06b,157,312,239,228,270,184,187,209,221,165,102,197,161,121,198,-71.14462957,-14.43646399
46,RBE.07,185,312,239,226,270,184,187,443,221,155,102,202,155,121,150,-71.14462957,-14.43646399
46,RBE.08a,185,312,239,220,274,184,187,425,221,165,102,202,155,121,160,-119.8752195,8.086095777
46,RBE.08b,185,312,239,220,274,184,187,425,221,165,102,202,155,121,160,-119.8752195,8.086095777
46,RBE.08c,185,312,239,220,274,184,187,425,221,165,102,202,155,121,160,-119.8752195,8.086095777
46,RBE.09a,187,312,239,220,270,184,187,506,233,165,102,197,157,121,154,-171.0443534,-8.314806542
46,RBE.09b,187,312,239,220,270,184,187,461,233,165,102,197,157,121,154,-171.0443534,-8.314806542
46,RBE.09c,187,312,239,220,270,184,187,506,233,165,102,197,157,121,154,-171.0443534,-8.314806542
46,RBE.10b,185,312,239,218,274,238,187,533,221,167,102,202,152,121,150,-164.4134834,-13.91450415
46,RBE.11,185,312,239,218,274,238,187,533,221,167,102,202,152,121,150,-181.0478337,-10.11287485
46,RBE.13,173,312,239,262,276,238,187,398,215,157,102,204,157,127,150,-113.5036738,-43.86640485
46,RBE.14c,185,312,241,226,270,184,189,641,227,165,102,197,146,121,150,-124.4722543,-19.70076993
46,RBE.15a,185,312,239,230,274,238,189,488,219,158,102,206,155,121,198,-116.6479621,-10.47369622
46,RBE.15b,185,312,239,230,274,238,189,488,219,158,102,206,155,121,198,-116.6479621,-10.47369622
46,RBE.16a,142,312,239,220,274,238,187,443,223,167,102,202,155,121,154,-128.8513505,-8.551216553
46,RBE.16b,142,312,239,220,274,238,187,443,223,167,102,202,155,121,154,-128.8513505,-8.551216553
46,RBE.17a,185,312,241,226,270,184,189,632,225,167,102,199,146,121,150,-74.13186676,-151.6285555
46,RBE.17b,185,312,239,224,274,238,189,542,221,157,102,197,155,121,150,-74.13186676,-151.6285555
46,RBE.17c,185,312,239,220,276,243,187,182,219,157,102,202,157,121,150,-74.13186676,-151.6285555
46,RBE.18,163,312,241,218,274,184,187,209,219,157,102,202,159,127,150,-61.92808983,-153.5508933
46,RBE.19,165,312,239,220,270,238,187,200,221,165,102,202,157,121,150,-54.12440527,-148.0319477
46,RBE.20,173,312,239,232,270,184,187,182,223,157,102,202,155,127,150,-53.07613348,-159.1628343
47,RBI.01a,165,312,239,242,270,184,187,425,219,157,102,202,155,127,150,0,0
47,RBI.01b,185,312,239,218,274,184,187,461,229,165,104,199,157,121,150,0,0
